 -6.0 55.2
 -6.1 55.1
 -6.0 55.1
 -6.0 55.0
 -5.8 54.9
 -5.8 54.8
 -5.8 54.9
 -5.7 54.8
 -5.7 54.7
 -5.9 54.7
 -5.9 54.6
 -5.7 54.7
 -5.6 54.7
 -5.5 54.5
 -5.4 54.5
 -5.5 54.3
 -5.6 54.4
 -5.6 54.5
 -5.7 54.6
 -5.7 54.5
 -5.6 54.5
 -5.6 54.4
 -5.7 54.3
 -5.6 54.4
 -5.5 54.3
 -5.6 54.2
 -5.8 54.2
 -5.9 54.2
 -5.9 54.1
 -6.1 54.0
 -6.2 54.1
 -6.3 54.1
 -6.1 54.0
 -6.2 54.0
 -6.3 54.0
 -6.4 53.9
 -6.3 53.9
 -6.2 53.9
 -6.3 53.8
 -6.2 53.6
 -6.1 53.5
 -6.2 53.5
 -6.1 53.4
 -6.2 53.4
 -6.1 53.2
 -6.0 53.0
 -6.2 52.6
 -6.4 52.4
 -6.5 52.4
 -6.4 52.3
 -6.3 52.2
 -6.4 52.2
 -6.5 52.2
 -6.6 52.2
 -6.7 52.2
 -6.8 52.2
 -6.9 52.1
 -6.9 52.2
 -7.0 52.3
 -7.0 52.2
 -7.1 52.1
 -7.1 52.2
 -7.6 52.1
 -7.5 52.1
 -7.6 52.0
 -7.8 51.9
 -7.8 52.0
 -7.9 51.9
 -8.0 51.9
 -8.0 51.8
 -8.2 51.8
 -8.2 51.9
 -8.4 51.9
 -8.3 51.9
 -8.3 51.8
 -8.4 51.7
 -8.5 51.7
 -8.5 51.6
 -8.6 51.6
 -8.8 51.6
 -8.7 51.6
 -9.1 51.6
 -9.2 51.5
 -9.4 51.5
 -9.6 51.5
 -9.8 51.4
 -9.8 51.5
 -9.6 51.6
 -9.8 51.5
 -9.8 51.6
 -9.5 51.7
 -9.5 51.8
 -9.6 51.7
 -10.1 51.6
 -10.1 51.7
 -10.0 51.7
 -9.9 51.8
 -9.8 51.8
 -9.6 51.9
 -9.8 51.8
 -10.1 51.8
 -10.2 51.8
 -10.3 51.8
 -10.4 51.9
 -10.2 51.9
 -10.3 52.0
 -9.9 52.1
 -9.8 52.1
 -9.9 52.2
 -10.0 52.1
 -10.2 52.1
 -10.5 52.1
 -10.5 52.2
 -10.2 52.3
 -10.2 52.2
 -10.1 52.3
 -10.0 52.3
 -10.0 52.2
 -9.9 52.2
 -9.7 52.2
 -9.8 52.3
 -9.8 52.4
 -9.9 52.4
 -9.6 52.5
 -9.7 52.5
 -9.6 52.6
 -9.3 52.6
 -8.8 52.7
 -8.7 52.7
 -9.0 52.7
 -8.9 52.8
 -9.1 52.6
 -9.3 52.6
 -9.4 52.6
 -9.6 52.7
 -9.6 52.6
 

